order_id,msa_id,procurement_type_id,order_code,order_ceiling_amount
1927,67,1,SOW00846-1,74162.57
4176,140,1,SOW01803-1,73454.38
2643,88,1,SOW01140-1,72806.73
36,2,1,SOW00020,74081.21
7115,37,3,BPO007115,31016.18
3452,115,1,SOW01475,1407449.8
995,33,1,SOW00434,36556.45
11047,115,4,CO011047,41489.56
3768,127,1,SOW01625,30019.51
2357,77,1,SOW01025-4,97436.94
6199,125,2,PO006199,8203.7
3566,118,1,SOW01527-1,133572.94
2237,75,1,SOW00978-3,79306.8
6107,2,4,CO006107,22638.03
9521,157,3,BPO009521,1768.24
2100,70,1,SOW00919-1,23400.8
9780,94,3,BPO009780,45854.27
6547,161,2,PO006547,32100.14
8211,1,4,CO008211,2684.09
9602,50,4,CO009602,40360.6
2633,87,1,SOW01137-3,740386.9
5082,169,1,SOW02190-1,285501.48
3085,105,1,SOW01332,79151.23
9613,47,3,BPO009613,21695.01
10774,178,2,PO010774,28698.56
7096,151,3,BPO007096,10117.06
3525,118,1,SOW01513-1,125394.71
1990,68,1,SOW00872,50640.14
7572,198,2,PO007572,10704.14
2134,72,1,SOW00934-4,538841.86
11494,179,2,PO011494,39249.1
4709,158,1,SOW02037,215252.38
200,8,1,SOW00090,52972.52
8006,179,3,BPO008006,17113.93
6559,156,2,PO006559,6301.75
11196,126,2,PO011196,21435.25
10543,147,3,BPO010543,20578.59
10913,146,2,PO010913,6505.25
6368,31,4,CO006368,35346.16
10805,119,2,PO010805,862.48
7826,175,2,PO007826,30186.06
6758,25,3,BPO006758,28489.45
4482,149,1,SOW01938,139166.85
5408,183,1,SOW02331-1,281760.51
2344,77,1,SOW01022,175879.76
3764,127,1,SOW01623-2,17153.37
9088,140,3,BPO009088,15701.36
9439,26,3,BPO009439,48271.51
3593,121,1,SOW01541-1,905373.9
3818,128,1,SOW01648-1,226716.51
2031,69,1,SOW00892,24492.05
9429,31,4,CO009429,770.6
9703,169,4,CO009703,25248.47
6614,143,3,BPO006614,24944.02
10894,51,3,BPO010894,48992.55
7457,4,4,CO007457,42364.42
10878,180,3,BPO010878,36759.09
8683,71,3,BPO008683,42152.63
5592,191,1,SOW02405-1,43789.49
7642,99,4,CO007642,2876.91
6393,155,2,PO006393,40919.66
6116,76,4,CO006116,26938.07
4462,149,1,SOW01929-1,216670.96
11043,183,4,CO011043,32272.07
10657,132,4,CO010657,43242.11
1116,38,1,SOW00485,187925.24
7577,169,2,PO007577,10484.22
7955,99,4,CO007955,33516.18
11148,186,2,PO011148,11217.4
249,9,1,SOW00108-1,199988.06
6463,93,3,BPO006463,48938.76
4785,161,1,SOW02066-1,28702.26
3146,106,1,SOW01352-3,62688.4
8736,29,3,BPO008736,7464.54
5529,187,1,SOW02382,419582.36
3176,107,1,SOW01366,66499.43
11510,115,2,PO011510,10577.56
3078,105,1,SOW01328,77602.94
6227,157,2,PO006227,9839.12
2701,90,1,SOW01162-2,43210.74
6223,64,3,BPO006223,38453.02
6337,46,3,BPO006337,26758.79
160,7,1,SOW00075,209919.73
1904,66,1,SOW00836,267831.69
6750,149,4,CO006750,18969.0
8143,23,2,PO008143,22700.66
9456,127,4,CO009456,11572.2
7818,16,4,CO007818,18970.78
11536,86,4,CO011536,34183.11
5063,169,1,SOW02184,75448.01
7544,67,3,BPO007544,30379.04
3471,116,1,SOW01484,110084.37
10336,117,3,BPO010336,46674.33
11444,47,4,CO011444,9578.8
1332,47,1,SOW00582,125220.34
1025,34,1,SOW00446-1,1000
7612,29,2,PO007612,1984.02
2985,101,1,SOW01289,18651.68
1687,60,1,SOW00740,62160.72
1916,67,1,SOW00840-1,74161.33
9516,169,4,CO009516,32238.26
11388,88,2,PO011388,25824.05
3089,105,1,SOW01333-2,68524.05
916,30,1,SOW00397-1,44306.22
2942,100,1,SOW01269,379492.36
9690,40,4,CO009690,30143.1
6842,148,2,PO006842,42733.16
7371,196,2,PO007371,37693.73
6404,62,3,BPO006404,4709.45
7571,184,4,CO007571,8053.94
6198,40,3,BPO006198,6630.21
4231,142,1,SOW01827,209019.92
10744,89,2,PO010744,5512.47
2032,69,1,SOW00892-1,34697.07
7128,20,3,BPO007128,6800.48
8544,110,3,BPO008544,44880.77
1815,63,1,SOW00796,125010.26
1667,59,1,SOW00731-1,210604.98
2309,77,1,SOW01006-2,150682.66
1445,51,1,SOW00630-1,120368.44
1336,47,1,SOW00584,110722.07
7374,34,3,BPO007374,30552.53
742,26,1,SOW00317-1,105577.59
7798,139,4,CO007798,29550.19
7447,151,4,CO007447,16057.66
6787,118,2,PO006787,28428.35
4979,167,1,SOW02146-1,49181.66
2835,95,1,SOW01219,70455.54
1346,47,1,SOW00589,139600.51
8475,183,3,BPO008475,18892.57
8448,13,3,BPO008448,8217.52
8572,33,2,PO008572,36277.1
730,25,1,SOW00312,440233.89
538,17,1,SOW00224-1,59545.25
6843,157,4,CO006843,15955.85
3212,108,1,SOW01380,67506.81
1769,62,1,SOW00774-1,135609.67
2227,75,1,SOW00975-1,95155.02
6274,41,4,CO006274,11281.48
1929,67,1,SOW00847-1,74705.5
2429,80,1,SOW01055,42425.59
5197,172,1,SOW02240-1,120351.6
11281,199,3,BPO011281,32225.4
10970,57,2,PO010970,13592.86
9196,67,2,PO009196,876.32
11093,98,4,CO011093,17944.37
10506,189,4,CO010506,1479.35
6440,74,3,BPO006440,20747.14
11408,129,3,BPO011408,31478.16
8640,32,3,BPO008640,33565.92
2178,74,1,SOW00954,65470.66
1132,38,1,SOW00492-1,237555.72
11583,48,3,BPO011583,45860.04
6769,40,4,CO006769,44055.0
4444,148,1,SOW01921-1,250699.26
166,7,1,SOW00077-2,128539.91
1647,57,1,SOW00719-2,134256.18
6589,92,2,PO006589,4095.7
4774,160,1,SOW02063-1,96796.08
3967,133,1,SOW01707,93876.16
2226,75,1,SOW00975,88891.37
2885,98,1,SOW01241,215272.07
6304,48,2,PO006304,9848.57
9526,92,4,CO009526,38122.44
744,26,1,SOW00318-1,149765.96
7387,46,3,BPO007387,14776.19
2810,93,1,SOW01206,639918.4
5927,78,3,BPO005927,29032.88
3233,108,1,SOW01385-4,178207.57
1330,46,1,SOW00581-4,200355.96
10067,138,4,CO010067,45458.81
4670,157,1,SOW02022-1,77405.2
5443,184,1,SOW02344,57122.67
4110,136,1,SOW01773-4,209297.15
5645,192,1,SOW02428,47350.56
192,7,1,SOW00086,67481.21
1492,53,1,SOW00654-1,18152.22
2441,80,1,SOW01060-1,120379.42
813,27,1,SOW00349-1,9843.08
2771,92,1,SOW01190,147086.49
9611,109,2,PO009611,42850.99
8690,69,4,CO008690,3076.65
1658,58,1,SOW00726-1,919503.25
2036,69,1,SOW00893-1,16682.28
1254,42,1,SOW00544,10877.9
7147,2,3,BPO007147,35222.5
9130,117,4,CO009130,47767.12
6167,24,2,PO006167,28978.18
7388,137,3,BPO007388,38265.28
1433,51,1,SOW00623-5,190342.08
9870,145,3,BPO009870,43660.19
1246,42,1,SOW00541-1,19364.68
10951,115,4,CO010951,46160.9
4867,163,1,SOW02096,25776.35
5974,199,4,CO005974,21183.06
3196,107,1,SOW01374-2,128202.65
791,27,1,SOW00341-1,8940.88
8117,167,4,CO008117,38237.49
8719,176,3,BPO008719,7081.62
6464,55,2,PO006464,10968.9
3504,117,1,SOW01502-2,44985.06
5814,198,1,SOW02499-1,62558.06
11680,137,4,CO011680,1116.15
7361,191,3,BPO007361,10926.55
8955,105,2,PO008955,8944.73
9482,200,4,CO009482,22704.72
1002,33,1,SOW00437-1,41752.31
8953,102,4,CO008953,24128.67
11478,8,2,PO011478,36039.18
6185,87,4,CO006185,12863.38
9363,175,3,BPO009363,31454.75
7838,87,2,PO007838,18601.83
666,23,1,SOW00283-1,111738.34
11064,53,3,BPO011064,17365.94
501,16,1,SOW00206-4,63043.56
5363,182,1,SOW02310-2,200369.12
4113,136,1,SOW01774-1,179880.8
5270,175,1,SOW02267,408828.51
3033,103,1,SOW01310-1,35580.82
2889,98,1,SOW01245,206842.12
7133,135,3,BPO007133,7423.34
10499,41,2,PO010499,45053.41
1671,59,1,SOW00732-1,218844.98
4920,165,1,SOW02123,211403.21
5289,176,1,SOW02275-4,137842.48
6094,147,4,CO006094,24235.17
6512,117,4,CO006512,19363.45
3589,120,1,SOW01539-1,324203.65
1470,52,1,SOW00644,24659.42
488,16,1,SOW00204-2,35514.29
10575,53,2,PO010575,45602.44
1212,40,1,SOW00526-1,192692.81
531,17,1,SOW00221,44611.78
7704,27,2,PO007704,49881.46
9027,73,2,PO009027,44913.91
4903,165,1,SOW02113-1,150556.9
7007,11,4,CO007007,44178.02
6322,123,2,PO006322,12568.54
10096,130,3,BPO010096,13358.2
3004,102,1,SOW01298-1,98581.97
6892,179,3,BPO006892,32670.45
1227,41,1,SOW00534-1,180958.08
11399,146,2,PO011399,8692.64
10022,196,3,BPO010022,15374.9
8797,46,2,PO008797,41450.23
11500,174,2,PO011500,17515.12
10855,38,2,PO010855,38099.03
6481,188,4,CO006481,41349.13
4604,154,1,SOW01994,302918.92
11127,32,3,BPO011127,23886.7
7624,155,4,CO007624,535.72
1357,48,1,SOW00596,116957.18
1189,39,1,SOW00518-3,226453.32
6049,117,2,PO006049,30272.54
10234,80,2,PO010234,21279.58
8169,29,2,PO008169,19678.88
5019,167,1,SOW02160-4,64542.77
6254,168,2,PO006254,10049.91
1902,66,1,SOW00834-1,112792.29
11708,154,3,BPO011708,34066.97
5723,195,1,SOW02462,290722.75
4075,136,1,SOW01759-1,5646.36
7591,192,3,BPO007591,21048.83
8009,185,3,BPO008009,27842.94
8968,25,2,PO008968,37443.97
4602,154,1,SOW01993-2,355287.19
8710,158,2,PO008710,35491.77
7949,116,3,BPO007949,45281.47
4070,136,1,SOW01756,241675.21
1532,53,1,SOW00666-2,15672.59
4096,136,1,SOW01766-1,179417.11
9918,34,3,BPO009918,9590.42
8934,128,3,BPO008934,49575.39
4011,134,1,SOW01727,539097.11
7053,92,4,CO007053,24307.47
1252,42,1,SOW00543,18555.4
9405,16,2,PO009405,39964.32
3678,125,1,SOW01581,4115.42
4643,156,1,SOW02009-2,74716.0
7647,89,2,PO007647,31621.29
1580,55,1,SOW00688-2,130831.16
5407,183,1,SOW02331,225408.4
9522,116,4,CO009522,15963.49
8215,94,2,PO008215,30103.43
508,17,1,SOW00211,58356.13
906,30,1,SOW00394,38132.18
9917,55,3,BPO009917,15998.63
10848,65,3,BPO010848,43571.87
11651,121,4,CO011651,2188.74
459,16,1,SOW00193-1,47259.18
5690,193,1,SOW02447,167114.06
124,5,1,SOW00056,738058.24
8151,172,3,BPO008151,1453.16
580,18,1,SOW00243-2,131411.07
2348,77,1,SOW01023-2,20460.86
1781,62,1,SOW00779,113406.19
10512,168,3,BPO010512,12744.43
2353,77,1,SOW01025,38974.78
839,29,1,SOW00363-1,506064.39
1356,48,1,SOW00595-1,351936.35
1872,65,1,SOW00822,110143.28
9665,99,4,CO009665,49719.33
1125,38,1,SOW00488,276241.31
8755,148,4,CO008755,46130.46
8405,53,4,CO008405,24830.23
5689,193,1,SOW02446-1,372605.6
4805,161,1,SOW02074-1,51747.28
10934,95,4,CO010934,13327.33
3242,109,1,SOW01392,26803.6
2890,99,1,SOW01246,429502.95
9046,58,2,PO009046,822.41
8438,61,2,PO008438,40482.57
6017,128,2,PO006017,15416.74
2680,90,1,SOW01153-2,49211.3
5538,188,1,SOW02384-2,279351.44
8673,106,2,PO008673,48768.91
157,7,1,SOW00073-1,263998.32
6648,28,2,PO006648,11329.85
7932,100,3,BPO007932,44155.91
529,17,1,SOW00219-1,80678.78
552,17,1,SOW00230-1,110856.49
6490,140,2,PO006490,30246.7
44,2,1,SOW00024-2,192044.7
1714,61,1,SOW00751-2,604341.9
7317,126,3,BPO007317,18671.65
4877,163,1,SOW02099,87655.0
8333,194,4,CO008333,8285.61
11223,41,3,BPO011223,30981.22
4143,138,1,SOW01788-4,1318258.89
10413,22,2,PO010413,40571.3
4977,166,1,SOW02145-3,184748.0
9068,24,4,CO009068,43686.19
5936,40,4,CO005936,36469.09
2909,99,1,SOW01254,464974.34
10948,36,4,CO010948,38614.56
6036,30,3,BPO006036,4840.18
11485,145,4,CO011485,48930.54
1244,42,1,SOW00540-1,32241.86
2534,83,1,SOW01094-3,478325.95
10807,15,4,CO010807,34661.99
5256,174,1,SOW02262,233407.4
10786,70,4,CO010786,38400.5
8270,25,3,BPO008270,19302.63
1489,53,1,SOW00653,40376.12
8827,47,4,CO008827,43852.05
10728,35,3,BPO010728,11002.78
8165,67,3,BPO008165,6398.8
6047,118,3,BPO006047,7662.69
7664,131,2,PO007664,7514.57
7282,196,2,PO007282,20294.24
1448,51,1,SOW00631-2,283661.04
7426,25,3,BPO007426,32280.76
5630,191,1,SOW02422-1,125342.88
4425,148,1,SOW01912-2,117022.28
9095,27,3,BPO009095,23784.7
7498,129,3,BPO007498,16340.79
9465,196,3,BPO009465,22126.24
4078,136,1,SOW01759-4,10754.98
9866,69,4,CO009866,47054.59
2578,85,1,SOW01117-1,116983.95
6284,54,4,CO006284,6251.15
7622,119,3,BPO007622,42878.95
5794,197,1,SOW02492-3,758073.0
2512,82,1,SOW01087,101347.65
5824,199,1,SOW02503-2,463927.0
5087,170,1,SOW02194,84968.5
5909,85,2,PO005909,14267.26
7770,48,4,CO007770,29254.33
10187,95,2,PO010187,21691.89
11380,192,2,PO011380,23258.45
9624,151,4,CO009624,49107.94
1038,35,1,SOW00452-1,514975.4
1925,67,1,SOW00845-1,42506.99
6281,11,4,CO006281,7832.9
565,18,1,SOW00237,80193.35
8267,125,2,PO008267,24006.15
2255,75,1,SOW00985-2,82872.74
5095,170,1,SOW02198-1,70969.02
1840,64,1,SOW00808,171050.66
7310,46,3,BPO007310,26819.73
11609,167,2,PO011609,3252.75
9576,47,2,PO009576,42318.52
11568,171,2,PO011568,7176.98
10527,115,2,PO010527,15748.37
9572,24,3,BPO009572,17344.11
754,26,1,SOW00324,71595.63
7131,30,2,PO007131,44332.39
11654,62,4,CO011654,8739.71
2232,75,1,SOW00977-3,84681.37
11546,181,2,PO011546,12871.32
9451,45,2,PO009451,13148.32
7111,28,4,CO007111,15875.19
7500,77,4,CO007500,10909.45
3147,106,1,SOW01352-4,80888.26
9997,15,3,BPO009997,35904.74
1808,63,1,SOW00793-1,136878.83
5911,107,4,CO005911,40729.17
3266,109,1,SOW01401,73520.03
6610,136,2,PO006610,17200.8
11164,87,2,PO011164,36468.14
11227,180,2,PO011227,49569.67
10699,47,4,CO010699,11273.07
2934,100,1,SOW01266-1,263344.1
2798,92,1,SOW01201,136717.46
1933,67,1,SOW00848-3,48832.28
4466,149,1,SOW01932,48793.44
7042,34,2,PO007042,31921.25
9732,151,3,BPO009732,22157.98
3393,114,1,SOW01456-4,68569.04
7249,9,3,BPO007249,35213.77
2095,70,1,SOW00916,41954.84
3472,116,1,SOW01484-1,194045.89
2289,76,1,SOW00999-1,586880.36
2612,87,1,SOW01129-2,720842.18
1036,34,1,SOW00451-1,352011.98
6405,146,4,CO006405,2721.29
681,23,1,SOW00288-1,257370.02
9224,36,3,BPO009224,28091.63
9345,105,3,BPO009345,37756.66
6189,101,2,PO006189,46191.29
8609,156,4,CO008609,11931.79
9486,75,4,CO009486,25656.77
11730,112,2,PO011730,18862.75
8573,73,3,BPO008573,34542.43
10159,131,2,PO010159,31919.65
10339,89,3,BPO010339,12831.61
176,7,1,SOW00081-1,40654.62
10641,137,2,PO010641,11501.15
10190,110,3,BPO010190,1336.9
8891,179,3,BPO008891,31144.2
9070,99,2,PO009070,49108.13
7015,60,4,CO007015,14292.12
3182,107,1,SOW01368-2,43258.13
3693,125,1,SOW01588,20815.86
9055,162,4,CO009055,4121.56
6691,75,2,PO006691,26500.82
5765,196,1,SOW02480-1,84652.78
9277,98,4,CO009277,27913.09
10522,39,4,CO010522,19844.07
6373,8,2,PO006373,18579.59
1766,62,1,SOW00772-5,92165.57
6555,176,3,BPO006555,19075.09
2675,89,1,SOW01151-1,295162.06
7815,87,3,BPO007815,37714.86
11633,165,2,PO011633,4127.09
608,19,1,SOW00256,141923.79
1744,62,1,SOW00765,120586.44
10887,23,4,CO010887,5922.01
6460,121,2,PO006460,32190.71
5251,174,1,SOW02260-2,198309.45
8110,153,4,CO008110,6457.94
3757,127,1,SOW01620-1,25669.83
6348,24,3,BPO006348,49741.2
888,30,1,SOW00382-2,69435.03
8652,49,4,CO008652,32055.72
1964,68,1,SOW00863-1,34161.78
7384,101,2,PO007384,43023.3
3439,115,1,SOW01469-3,976143.66
4507,150,1,SOW01948-1,65973.35
6153,104,3,BPO006153,29819.35
4221,141,1,SOW01823-2,160143.25
5074,169,1,SOW02186-2,255906.34
5819,199,1,SOW02501,471984.7
10337,3,3,BPO010337,42867.19
599,18,1,SOW00251,141641.43
2636,88,1,SOW01138-1,244739.06
2312,77,1,SOW01007-1,198657.18
8462,135,3,BPO008462,8761.33
1419,50,1,SOW00620-1,180109.71
4300,145,1,SOW01859,35557.37
4545,152,1,SOW01968-2,141986.59
11476,79,4,CO011476,13489.52
4556,152,1,SOW01973,58226.96
7452,17,3,BPO007452,11628.85
8704,199,2,PO008704,24886.31
5502,185,1,SOW02370,103879.47
10288,8,2,PO010288,44913.32
11702,88,2,PO011702,40116.95
10788,54,4,CO010788,25441.9
5120,170,1,SOW02210-1,57341.33
8330,58,4,CO008330,45421.64
1919,67,1,SOW00842-1,66706.71
2006,68,1,SOW00880,35632.33
5456,184,1,SOW02347-4,67987.92
9159,40,2,PO009159,16345.76
10100,166,4,CO010100,1753.1
4841,162,1,SOW02086-3,175975.98
1412,50,1,SOW00617,169136.58
5993,195,3,BPO005993,46640.35
2550,84,1,SOW01100-1,443433.01
8372,141,4,CO008372,41147.33
28,1,1,SOW00015,200873.69
4490,149,1,SOW01942,197758.47
297,10,1,SOW00128-1,46204.5
1217,41,1,SOW00528,276612.87
9139,178,3,BPO009139,25614.38
1328,46,1,SOW00581-2,150266.97
9914,195,2,PO009914,17041.63
598,18,1,SOW00250-1,115536.13
5701,193,1,SOW02451,143765.47
93,3,1,SOW00044-1,40027.62
10466,105,4,CO010466,30665.81
9077,44,2,PO009077,17564.69
9445,61,4,CO009445,38529.5
4825,162,1,SOW02082,362012.51
5768,196,1,SOW02482,64174.82
8376,122,3,BPO008376,19650.79
5798,198,1,SOW02495,17584.61
10584,9,2,PO010584,6093.43
1917,67,1,SOW00841,52167.12
11466,103,2,PO011466,29105.08
1599,55,1,SOW00696,187008.06
1092,37,1,SOW00475-4,222992.16
3762,127,1,SOW01623,10555.92
2922,99,1,SOW01260,615096.95
6029,126,2,PO006029,39879.25
6426,183,4,CO006426,19687.9
11567,80,4,CO011567,40921.53
4734,159,1,SOW02045-2,59840.97
7738,141,4,CO007738,16433.12
1460,52,1,SOW00639-1,64302.04
6560,88,3,BPO006560,24453.59
8503,35,2,PO008503,21209.61
2498,82,1,SOW01083-1,46576.55
4177,140,1,SOW01804,56708.03
8374,69,2,PO008374,49088.09
5055,168,1,SOW02179,212355.61
7170,113,3,BPO007170,33409.69
8034,51,3,BPO008034,7622.69
4392,147,1,SOW01901-5,182167.33
3572,119,1,SOW01530-1,148392.36
2623,87,1,SOW01134-1,637512.38
5795,198,1,SOW02493,146549.21
7337,103,2,PO007337,9604.55
2844,96,1,SOW01223-3,1390473.36
10709,148,2,PO010709,18835.12
9682,176,4,CO009682,37904.76
2765,92,1,SOW01188,54922.19
2433,80,1,SOW01055-4,84851.18
3820,128,1,SOW01649-1,204225.89
2878,98,1,SOW01237-2,212986.51
6683,86,3,BPO006683,7520.77
1368,48,1,SOW00599,117322.02
9235,33,3,BPO009235,47921.25
10639,75,4,CO010639,10557.14
6273,70,2,PO006273,9611.28
8214,184,4,CO008214,2841.08
1313,46,1,SOW00573-2,256177.91
7004,133,4,CO007004,29201.5
9304,115,4,CO009304,41331.02
2899,99,1,SOW01251,195394.79
6879,140,2,PO006879,24999.0
100,3,1,SOW00046-3,79003.53
1055,36,1,SOW00460-2,146028.58
8265,90,4,CO008265,24770.27
7959,82,3,BPO007959,12662.07
7648,148,3,BPO007648,22879.15
8611,68,3,BPO008611,44629.9
3208,107,1,SOW01378-2,56583.33
1267,42,1,SOW00551,25826.11
305,10,1,SOW00133-1,33424.37
476,16,1,SOW00198-4,49319.45
8712,1,2,PO008712,20574.48
5114,170,1,SOW02207-4,39885.54
4097,136,1,SOW01767,139355.36
2221,75,1,SOW00972,84740.36
10428,166,4,CO010428,27785.63
9600,147,3,BPO009600,39234.58
6582,146,3,BPO006582,19011.04
1759,62,1,SOW00771-3,86233.74
3396,114,1,SOW01458,18303.34
5919,126,2,PO005919,47706.23
3283,109,1,SOW01406-3,95899.73
7649,55,3,BPO007649,31254.97
6736,145,3,BPO006736,34106.7
10821,127,3,BPO010821,39775.82
2131,72,1,SOW00934-1,336776.16
8510,43,4,CO008510,24927.37
1235,41,1,SOW00537-3,98618.09
6922,68,2,PO006922,22468.53
1054,36,1,SOW00460-1,112840.27
7824,159,3,BPO007824,9498.44
11464,8,3,BPO011464,19842.33
11626,2,3,BPO011626,12771.49
10736,91,2,PO010736,40024.72
8541,84,4,CO008541,19153.96
9786,94,3,BPO009786,41609.97
6657,170,4,CO006657,22905.73
8325,93,2,PO008325,41484.79
4797,161,1,SOW02070-4,35828.48
2559,85,1,SOW01105-1,134501.04
2479,82,1,SOW01077-2,74373.74
7969,81,4,CO007969,45273.5
8442,119,4,CO008442,38162.58
7825,56,3,BPO007825,5299.81
985,33,1,SOW00427-4,54769.98
9120,169,2,PO009120,9432.22
6743,135,3,BPO006743,34859.6
7692,84,2,PO007692,32019.45
3614,123,1,SOW01551-3,133095.79
4002,134,1,SOW01723-1,638586.64
10861,171,4,CO010861,1342.37
8353,86,4,CO008353,33966.96
4102,136,1,SOW01771,109529.85
2602,86,1,SOW01126-1,67737.11
4054,135,1,SOW01748,63748.88
4419,148,1,SOW01910,125473.25
9154,17,4,CO009154,31577.04
6668,166,2,PO006668,47969.1
7336,164,4,CO007336,15448.31
4426,148,1,SOW01912-3,159575.84
6306,73,2,PO006306,15852.93
8708,104,4,CO008708,20871.38
3008,102,1,SOW01300,156584.39
6546,71,2,PO006546,46781.31
5104,170,1,SOW02203-1,82206.71
278,10,1,SOW00121-1,32503.06
11249,199,3,BPO011249,44164.78
9468,75,4,CO009468,28638.9
3202,107,1,SOW01375-5,115817.77
7545,6,2,PO007545,6399.93
4704,158,1,SOW02035-2,620089.13
10322,138,3,BPO010322,47388.83
8651,199,3,BPO008651,11011.82
8140,127,3,BPO008140,27483.01
7900,37,3,BPO007900,30051.57
5590,191,1,SOW02404-1,142620.64
1696,61,1,SOW00743-2,606537.67
4584,153,1,SOW01986,287577.17
4863,163,1,SOW02095,5920.39
10675,25,4,CO010675,4706.73
6320,36,3,BPO006320,38103.75
1298,44,1,SOW00564-1,157277.37
7615,8,2,PO007615,16913.31
6113,140,2,PO006113,21441.04
1735,62,1,SOW00759-1,63322.55
978,33,1,SOW00425-1,80155.09
3577,119,1,SOW01533-1,241061.69
1788,63,1,SOW00781,197754.42
7421,110,2,PO007421,5629.34
9719,186,2,PO009719,44938.18
6698,86,4,CO006698,38839.05
11513,17,3,BPO011513,8387.03
11151,48,3,BPO011151,15177.09
1694,61,1,SOW00743,330838.73
777,27,1,SOW00335-1,33370.42
5527,187,1,SOW02381,216747.09
120,5,1,SOW00054,514064.98
5905,96,3,BPO005905,15182.43
9787,182,4,CO009787,1394.06
3862,129,1,SOW01665-3,114158.81
2580,85,1,SOW01119,36738.86
2614,87,1,SOW01129-4,1108987.97
8854,193,3,BPO008854,13409.8
5125,170,1,SOW02213,49107.09
9946,178,4,CO009946,6741.08
10713,169,3,BPO010713,37353.42
1178,39,1,SOW00515-1,284603.84
3367,113,1,SOW01446,136854.87
3523,118,1,SOW01512-1,99916.86
10909,191,4,CO010909,49706.16
2156,72,1,SOW00946,454646.85
9855,188,2,PO009855,33471.08
8028,161,4,CO008028,10035.61
6716,89,3,BPO006716,5954.43
8993,178,2,PO008993,30481.26
6859,111,3,BPO006859,15519.21
573,18,1,SOW00242,40174.52
558,18,1,SOW00233-1,109804.79
2241,75,1,SOW00980,53877.01
6725,91,4,CO006725,41788.45
3163,106,1,SOW01358-3,109581.18
7059,179,3,BPO007059,35388.53
518,17,1,SOW00215-2,81248.38
568,18,1,SOW00238-1,99313.56
2482,82,1,SOW01078-2,53429.01
10979,68,4,CO010979,35908.84
9254,192,2,PO009254,6921.96
7394,21,4,CO007394,28743.94
4656,156,1,SOW02014-1,104411.52
7406,62,2,PO007406,48653.86
1691,60,1,SOW00741-1,105128.57
11469,131,4,CO011469,4464.56
8904,59,4,CO008904,33949.67
6538,182,4,CO006538,46069.42
10502,188,2,PO010502,17791.72
10251,61,2,PO010251,42739.61
2023,69,1,SOW00887,49381.35
512,17,1,SOW00213,30279.9
11343,44,2,PO011343,12661.35
8456,136,3,BPO008456,34037.51
5807,198,1,SOW02497-1,89953.06
4058,135,1,SOW01751,26819.54
9175,91,4,CO009175,15061.11
4034,135,1,SOW01738-2,38388.46
10168,13,3,BPO010168,12491.04
5586,190,1,SOW02402-1,193364.15
6302,95,2,PO006302,45157.32
9674,109,3,BPO009674,49450.48
5945,126,3,BPO005945,32231.91
1659,58,1,SOW00727,1066186.29
2297,77,1,SOW01002,43390.02
3359,113,1,SOW01440,229105.64
6282,72,2,PO006282,13886.53
2813,94,1,SOW01207-1,92260.2
9016,144,2,PO009016,20687.05
6095,178,4,CO006095,5180.39
210,8,1,SOW00093,17632.9
10268,58,2,PO010268,29869.39
5367,182,1,SOW02311-1,122192.5
3722,126,1,SOW01604,77153.01
1538,53,1,SOW00667-2,20373.74
7510,191,3,BPO007510,22760.54
5992,2,3,BPO005992,30347.75
2175,73,1,SOW00952-1,1942052.51
792,27,1,SOW00341-2,11069.66
